Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Close Approach Date,Relative Velocity km per sec,Miss Dist.(Astronomical),Miss Dist.(kilometers),Orbit ID,Orbit Determination Date,Orbit Uncertainity,Minimum Orbit Intersection,Hazardous,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Aphelion Dist,Perihelion Time,Mean Anomaly
2409836,2409836,18.1,0.18,0.18,2014-09-22,0.58,0.85,0.85,45,2017-04-06 09:21:42,0,0.0311731,1,2458000.5,0.5730681292385106,1.924820276157496,0.08,0.42,0.9,0.06
2417871,2417871,18.2,0.17,0.17,2007-06-15,0.64,0.41,0.41,46,2017-04-06 09:21:16,0,0.0261465,1,2458000.5,0.7000402220682613,1.875934417959248,0.63,0.45,0.9,0.03
3672899,3672899,21.6,0.04,0.04,2010-06-22,0.23,0.85,0.85,24,2016-06-08 06:17:52,2,0.0409175,1,2457600.5,0.4233135009763423,1.00746639767388,0.06,0.1,0.88,0.52
3082923,3082923,21.6,0.04,0.04,2015-09-22,0.39,0.31,0.31,12,2017-04-06 09:16:08,0,0.0303541,1,2458000.5,0.2545074461802969,1.110193439436659,0.32,0.09,0.91,0.83
3013039,3013039,20.8,0.05,0.05,1998-05-08,0.4,0.06,0.06,13,2017-04-06 09:17:51,8,0.0311557,1,2450936.5,0.6928744887258212,2.511614250385363,0.09,0.66,0.01,0.97
3078262,3078262,20.1,0.07,0.07,2000-12-22,0.35,0.96,0.96,15,2017-04-06 09:16:20,8,0.0358974,1,2452067.5,0.3742179206739341,1.416288377859778,0.4,0.2,0.14,0.08
3730321,3730321,21.6,0.04,0.04,2015-08-08,0.31,0.55,0.55,9,2017-04-06 08:31:22,7,0.0397118,1,2458000.5,0.6880357150585764,2.377264463118877,0.14,0.62,0.98,0.58
3653537,3653537,21.3,0.04,0.04,1997-11-22,0.81,0.77,0.77,26,2017-04-06 08:43:47,2,0.0179104,1,2458000.5,0.6907003888683497,1.279656576823889,0.03,0.24,0.92,0.74
2386847,2386847,18.1,0.18,0.18,2010-06-08,0.39,0.54,0.54,60,2017-04-06 09:22:08,0,0.0287437,1,2458000.5,0.4623683383170584,1.691946667227618,0.08,0.31,0.88,0.23
2138971,2138971,18.4,0.16,0.16,2004-06-22,0.27,0.69,0.69,167,2017-04-06 09:27:42,0,0.0233526,1,2458000.5,0.3335362175136748,1.034602520394318,0.1,0.09,0.93,0.55
2457768,2457768,18.3,0.17,0.17,2009-07-08,0.38,0.4,0.4,31,2017-06-24 06:20:53,0,0.0105122,1,2458000.5,0.5245845598590868,1.940602310373693,0.12,0.4,0.91,0.98
2462550,2462550,19.4,0.1,0.1,2015-06-08,0.6,0.74,0.74,44,2017-05-17 06:19:49,0,0.0107072,1,2458000.5,0.7237244979866418,1.064699258271139,0.29,0.18,0.91,0.93
2235756,2235756,18.7,0.14,0.14,2015-04-08,0.46,0.21,0.21,55,2017-04-06 09:25:04,0,0.0355664,1,2458000.5,0.2588036172879105,1.133350340863139,0.52,0.09,0.91,0.82
2003362,2003362,18.3,0.17,0.17,2004-12-15,0.49,0.53,0.53,23,2017-04-06 09:30:43,1,0.013395,1,2458000.5,0.4685677328906181,0.9895267061027035,0.13,0.1,0.92,0.77
2279744,2279744,19.8,0.08,0.08,2013-11-15,0.28,0.4,0.4,39,2017-04-06 09:24:22,0,0.00250782,1,2458000.5,0.6110135400230555,1.671874346544626,0.06,0.35,0.92,0.81
2163818,2163818,18.4,0.16,0.16,2004-02-15,0.19,0.49,0.49,84,2017-04-06 09:26:10,0,0.026241,1,2458000.5,0.3543832865094087,1.229203336360471,0.14,0.14,0.91,0.97
2163243,2163243,16.5,0.38,0.38,2006-02-15,0.53,0.76,0.76,117,2017-04-06 09:26:17,1,0.00283189,1,2458000.5,0.6017465083085981,0.7615579948339024,0.27,0.05,0.92,0.59
3160737,3160737,21.2,0.04,0.04,1995-09-22,0.75,0.86,0.86,18,2017-04-06 09:13:49,0,0.0443814,1,2458000.5,0.7429197714072429,2.535083408794546,0.12,0.7,0.83,0.42
3449591,3449591,21.6,0.04,0.04,2001-03-15,0.45,0.29,0.29,19,2017-04-06 09:01:04,1,0.0427555,1,2458000.5,0.3562067153564716,0.927023435451886,0.37,0.06,0.89,0.23
3279740,3279740,20.8,0.05,0.05,1996-10-22,0.65,0.83,0.83,16,2017-04-06 09:10:53,6,0.0223565,1,2458000.5,0.5751418981914321,1.029762031716671,0.44,0.13,0.91,0.88
3761549,3761549,19.5,0.09,0.09,2007-09-22,0.41,0.34,0.34,8,2017-04-06 08:22:49,5,0.012568,1,2458000.5,0.3288903204330478,1.479676359185267,0.4,0.2,0.94,0.52
3646046,3646046,21.3,0.04,0.04,1995-02-22,0.43,0.2,0.2,13,2017-04-06 08:45:06,4,0.0140066,1,2458000.5,0.2494248827236086,1.183993437388868,0.47,0.11,0.88,0.39
3394543,3394543,20.9,0.05,0.05,2000-07-08,0.62,0.69,0.69,34,2017-09-26 06:50:10,0,0.0337336,1,2458000.5,0.523263108804333,1.182148764701506,0.31,0.17,0.88,0.46
2494710,2494710,20.7,0.05,0.05,2005-01-08,0.35,0.88,0.88,47,2017-09-13 06:20:17,0,0.042475,1,2458000.5,0.4107622564394956,0.8635151883324264,0.08,0.05,0.91,0.83
2162882,2162882,18.8,0.13,0.13,2000-11-22,0.48,1.0,1.0,81,2017-04-17 06:19:23,0,0.0328837,1,2458000.5,0.5753742801940852,1.092086314122245,0.09,0.15,0.92,0.73
3409964,3409964,20.8,0.05,0.05,1995-04-15,0.18,0.77,0.77,32,2017-04-06 09:03:32,2,0.0497576,1,2458000.5,0.2962061287988718,1.052079402640927,0.1,0.08,0.89,0.3
2489486,2489486,19.4,0.1,0.1,1995-04-22,0.21,0.07,0.07,45,2017-05-15 19:03:44,1,0.020437,1,2458000.5,0.1290153472152782,1.061191066459368,0.2,0.05,0.89,0.34
3720440,3720440,22.0,0.03,0.03,2003-04-22,0.58,0.24,0.24,13,2017-05-03 06:19:10,3,0.0315366,1,2458000.5,0.7503611477011412,0.7852922752790124,0.07,0.08,0.91,0.82
2085236,2085236,18.6,0.14,0.14,2015-06-08,0.36,0.5,0.5,78,2017-04-06 09:28:42,0,0.00118835,1,2458000.5,0.3111886921828933,1.233976567175179,0.17,0.13,0.94,0.51
2429584,2429584,19.9,0.08,0.08,2015-01-22,0.31,0.22,0.22,50,2017-04-06 09:20:57,0,0.00296999,1,2458000.5,0.7002490833126486,2.498441762376243,0.03,0.66,0.96,0.69
3275512,3275512,20.0,0.08,0.08,2005-04-22,0.47,0.16,0.16,26,2017-04-06 09:11:10,1,0.0141525,1,2458000.5,0.6146095515144586,1.551698473232959,0.33,0.31,0.88,0.32
3771619,3771619,20.224,0.07,0.07,1998-08-08,0.36,0.3,0.3,43,2017-09-28 06:48:20,4,0.0171437,1,2458000.5,0.6232358170488214,2.428548821536242,0.04,0.6,0.89,0.06
2382745,2382745,20.3,0.07,0.07,2014-02-22,0.12,0.97,0.97,50,2017-04-06 09:22:13,0,0.0361452,1,2458000.5,0.3268860094667629,1.500428387623457,0.03,0.21,0.93,0.75
2451003,2451003,19.5,0.09,0.09,2016-01-15,0.27,0.23,0.23,42,2017-09-25 06:52:21,0,0.0487335,1,2458000.5,0.4634957487556894,1.715840602294524,0.09,0.31,0.94,0.69
3626029,3626029,21.9,0.03,0.03,2001-08-08,0.47,0.8,0.8,13,2017-04-06 08:46:55,2,0.0360908,1,2458000.5,0.3785403047141448,0.9045699059334557,0.35,0.06,0.92,0.61
2436774,2436774,18.4,0.16,0.16,2003-11-22,0.3,0.73,0.73,40,2017-04-06 09:20:40,1,0.022942,1,2458000.5,0.4862569274479347,1.23207446521391,0.28,0.18,0.9,0.01
2451157,2451157,21.0,0.05,0.05,2013-04-22,0.18,0.14,0.14,56,2017-04-06 09:20:08,0,0.038564,1,2458000.5,0.2796356553881334,1.284726356246116,0.05,0.14,0.9,0.09
2066391,2066391,16.5,0.38,0.38,2005-06-08,0.81,0.99,0.99,212,2017-08-15 06:21:26,0,0.0137915,1,2458000.5,0.6885812527978447,0.6422280695089236,0.52,0.03,0.9,1.0
3600242,3600242,19.9,0.08,0.08,2010-09-22,0.9,0.97,0.97,19,2017-04-06 08:50:42,2,0.0298515,1,2458000.5,0.515313587190268,0.9176740341784246,0.71,0.09,0.91,0.96
3305002,3305002,20.7,0.05,0.05,1998-06-08,0.52,0.23,0.23,32,2017-04-06 09:09:45,0,0.00371747,1,2458000.5,0.7205928687594252,2.488077546490355,0.1,0.67,0.92,0.94
3755345,3755345,21.5,0.04,0.04,1998-08-08,0.36,0.38,0.38,21,2017-07-22 06:20:09,2,0.0266238,1,2458000.5,0.0950012083596941,1.037463616574977,0.4,0.04,0.88,0.39
2267221,2267221,19.8,0.08,0.08,2003-01-08,0.8,0.84,0.84,80,2017-08-05 06:18:39,0,0.00864628,1,2458000.5,0.6596701710312648,1.039069958449247,0.02,0.15,0.91,0.94
2022753,2022753,17.7,0.22,0.22,2005-03-08,0.37,0.16,0.16,192,2017-04-06 09:29:33,0,0.0336461,1,2458000.5,0.5698272881438972,1.219052311645572,0.04,0.19,0.89,0.17
2438908,2438908,20.5,0.06,0.06,2010-01-08,0.33,0.16,0.16,68,2017-04-06 09:20:35,0,0.00179697,1,2458000.5,0.5417730223241284,1.854623266956932,0.0,0.38,0.91,0.99
2382406,2382406,20.5,0.06,0.06,2010-12-22,0.37,0.93,0.93,28,2017-04-06 09:22:13,0,0.00471821,1,2458000.5,0.7813932218280256,1.309761965614802,0.03,0.28,0.93,0.59
2202683,2202683,19.8,0.08,0.08,2006-12-15,0.27,0.13,0.13,29,2017-04-06 09:25:34,1,0.0438023,1,2458000.5,0.5624434260761629,0.6369752483234813,0.05,0.01,0.91,0.71
3455137,3455137,20.0,0.08,0.08,1995-12-15,0.25,0.59,0.59,28,2017-04-06 09:00:54,2,0.0331774,1,2458000.5,0.2820310927535006,0.8372024786502689,0.18,0.02,0.89,0.49
3638380,3638380,21.3,0.04,0.04,2004-04-22,0.27,0.45,0.45,17,2017-04-06 08:45:52,0,0.00234208,1,2458000.5,0.594286168127796,1.187107052243898,0.04,0.19,0.88,0.47
2357439,2357439,19.3,0.1,0.1,2003-09-15,0.27,0.78,0.78,94,2017-05-25 06:21:18,0,0.00924442,1,2458000.5,0.4025970899105609,1.502224043660855,0.32,0.23,0.86,0.47
3690051,3690051,20.3,0.07,0.07,2002-12-08,0.28,0.82,0.82,37,2017-04-06 08:38:34,2,0.0052176,1,2458000.5,0.4226191786518002,1.205855733918962,0.32,0.15,0.9,0.05
2162120,2162120,20.6,0.06,0.06,1998-10-15,0.35,0.15,0.15,49,2017-08-13 06:21:30,0,0.01201,1,2458000.5,0.5708737431152491,1.087977707490191,0.03,0.15,0.93,0.5
3514799,3514799,21.6,0.04,0.04,1995-01-15,0.22,0.82,0.82,25,2017-04-06 08:57:58,1,0.034798,1,2458000.5,0.2104479432284866,1.225614736618327,0.22,0.11,0.88,0.37
3626029,3626029,21.9,0.03,0.03,2007-08-22,0.48,0.87,0.87,13,2017-04-06 08:46:55,2,0.0360908,1,2458000.5,0.3785403047141448,0.9045699059334557,0.35,0.06,0.92,0.61
2022753,2022753,17.7,0.22,0.22,1998-10-08,0.34,0.26,0.26,192,2017-04-06 09:29:33,0,0.0336461,1,2458000.5,0.5698272881438972,1.219052311645572,0.04,0.19,0.89,0.17
3508112,3508112,21.7,0.03,0.03,1996-08-22,0.09,0.51,0.51,41,2017-04-06 08:58:26,0,0.0322578,1,2458000.5,0.2699880940288203,1.193021949573804,0.09,0.11,0.91,0.94
2466130,2466130,18.2,0.17,0.17,2016-03-08,0.98,0.52,0.52,37,2017-04-06 09:19:28,0,0.0186866,1,2458000.5,0.6082249485916144,2.489713654726097,1.0,0.61,0.83,0.38
3463175,3463175,19.7,0.09,0.09,2012-12-08,0.59,0.9,0.9,23,2017-06-25 06:17:52,0,0.0400648,1,2458000.5,0.2593345553280868,1.20567097776817,0.44,0.11,0.93,0.52
2308635,2308635,21.9,0.03,0.03,2015-04-08,0.5,0.57,0.57,126,2017-09-11 14:10:13,0,0.00047866,1,2458000.5,0.4304489331326166,1.157099524354321,0.0,0.14,0.92,0.81
3590266,3590266,20.0,0.08,0.08,2011-10-08,0.38,0.48,0.48,19,2017-04-06 08:51:46,5,0.0447622,1,2458000.5,0.6596143374569253,2.672946309144812,0.15,0.7,0.84,0.33
3397922,3397922,19.6,0.09,0.09,1995-06-08,0.41,0.71,0.71,45,2017-01-29 06:20:30,0,0.0142281,1,2457800.5,0.2348032024240591,1.187057031586828,0.36,0.1,0.88,0.97
2206378,2206378,18.7,0.14,0.14,2015-08-22,0.19,0.1,0.1,172,2017-04-06 09:25:31,0,0.0445011,1,2458000.5,0.4390190795336684,1.788184053384443,0.09,0.33,0.92,0.82
2490581,2490581,20.4,0.06,0.06,2013-09-08,0.12,0.56,0.56,56,2017-05-15 19:06:41,1,0.0311462,1,2458000.5,0.1926426222105336,0.8553588787643515,0.13,0.01,0.9,0.2
3092474,3092474,21.2,0.04,0.04,2000-12-08,0.26,0.44,0.44,9,2017-04-06 09:15:53,2,0.0189953,1,2458000.5,0.1320476850988595,1.040899179374797,0.17,0.04,0.93,0.58
3672899,3672899,21.6,0.04,0.04,2005-11-15,0.3,0.74,0.74,24,2016-06-08 06:17:52,2,0.0409175,1,2457600.5,0.4233135009763423,1.00746639767388,0.06,0.1,0.88,0.52
3755345,3755345,21.5,0.04,0.04,2015-01-22,0.45,0.63,0.63,21,2017-07-22 06:20:09,2,0.0266238,1,2458000.5,0.0950012083596941,1.037463616574977,0.4,0.04,0.88,0.39
2386454,2386454,20.0,0.08,0.08,2008-11-22,0.83,0.15,0.15,28,2017-04-06 09:22:09,0,0.00475006,1,2458000.5,0.9091178015420474,1.222218947857262,0.07,0.28,0.93,0.57
2411165,2411165,21.8,0.03,0.03,2010-03-22,0.31,0.45,0.45,18,2017-04-06 09:21:38,0,0.0436135,1,2458000.5,0.5029971333722685,1.598458759402439,0.27,0.29,0.94,0.6
2458116,2458116,20.3,0.07,0.07,2011-02-22,0.32,0.91,0.91,31,2017-04-06 09:19:50,2,0.00596999,1,2458000.5,0.565583517389498,1.030498663931272,0.27,0.13,0.91,0.99
2417419,2417419,20.9,0.05,0.05,2014-07-08,0.34,0.9,0.9,51,2017-04-06 09:21:17,0,0.0482532,1,2458000.5,0.1274112598775824,1.199065473945564,0.12,0.08,0.88,0.36
2387668,2387668,20.4,0.06,0.06,2002-09-08,0.38,0.06,0.06,38,2017-04-06 09:22:06,0,0.00192041,1,2458000.5,0.4333613306879165,1.29728947373054,0.3,0.18,0.89,0.24
2468910,2468910,21.5,0.04,0.04,2005-11-15,0.3,0.74,0.74,28,2017-05-23 06:19:48,1,0.0409294,1,2458000.5,0.4233477017426433,1.007452536157145,0.06,0.1,0.92,0.6
2442037,2442037,19.3,0.1,0.1,2010-07-22,0.39,0.05,0.05,82,2017-04-06 09:20:28,0,0.000639127,1,2458000.5,0.6866789126494657,2.92906314676638,0.23,0.8,0.8,0.44
3124996,3124996,20.3,0.07,0.07,2006-04-22,0.41,0.82,0.82,18,2017-04-22 06:17:04,1,0.0196539,1,2458000.5,0.305298541710261,0.7701022535820686,0.06,0.01,0.9,0.14
3734189,3734189,20.6,0.06,0.06,2014-11-22,0.57,0.36,0.36,49,2017-04-06 08:30:44,2,0.044003,1,2458000.5,0.599856408408718,0.9521408915729236,0.19,0.11,0.9,0.15
3732675,3732675,20.1,0.07,0.07,2015-12-08,0.27,0.44,0.44,67,2017-09-01 06:20:23,1,0.0460757,1,2458000.5,0.3688775061788756,1.555764954715105,0.28,0.24,0.92,0.86
2419624,2419624,20.5,0.06,0.06,2006-05-15,0.22,0.31,0.31,75,2017-04-06 09:21:10,0,0.0298516,1,2458000.5,0.0754352690042879,1.002849965459313,0.19,0.02,0.88,0.48
3586027,3586027,20.3,0.07,0.07,1998-10-15,0.57,0.79,0.79,12,2017-04-06 08:52:04,5,0.0143447,1,2458000.5,0.5574474737428428,2.196550158139871,0.4,0.5,0.94,0.78
3352549,3352549,21.9,0.03,0.03,2009-02-15,0.41,0.87,0.87,85,2017-04-06 09:07:50,1,0.0234636,1,2458000.5,0.3807958275578264,1.623702239017111,0.02,0.26,0.89,0.17
2179806,2179806,20.2,0.07,0.07,2013-03-22,0.57,0.9,0.9,62,2017-04-06 09:25:52,0,0.00661698,1,2458000.5,0.5340424347870267,1.858080258596945,0.06,0.38,0.93,0.8
3644702,3644702,20.2,0.07,0.07,1997-07-08,0.71,0.83,0.83,43,2017-07-17 06:17:43,0,0.0393898,1,2458000.5,0.5110210928269004,0.9584527139008472,0.39,0.1,0.92,0.64
2349507,2349507,18.6,0.14,0.14,1999-10-15,0.65,0.59,0.59,73,2017-04-06 09:23:07,0,0.0303685,1,2458000.5,0.5814409312834139,1.167365617407996,0.18,0.18,0.89,0.3
3022969,3022969,21.0,0.05,0.05,2016-03-22,0.32,0.8,0.8,62,2016-11-04 06:16:30,0,0.0136634,1,2457600.5,0.0651408830199756,1.085853516099144,0.18,0.04,0.84,0.34
3427794,3427794,18.4,0.16,0.16,2004-10-15,0.73,0.95,0.95,92,2017-04-06 09:02:52,2,0.0190746,1,2458000.5,0.722196277888081,2.619275936283724,0.11,0.72,0.9,0.02
2230111,2230111,19.1,0.11,0.11,2007-06-15,0.36,0.84,0.84,113,2017-04-06 09:25:10,0,0.0423433,1,2458000.5,0.3691459782374203,0.8231696306005475,0.23,0.03,0.92,0.58
3350632,3350632,21.2,0.04,0.04,2002-07-22,0.48,0.28,0.28,34,2016-10-04 06:44:48,0,0.0155214,1,2457600.5,0.5802499697120643,0.9467959218671989,0.07,0.11,0.84,0.39
2250680,2250680,19.8,0.08,0.08,2011-02-15,0.36,0.87,0.87,31,2017-08-06 06:17:31,0,0.0474637,1,2458000.5,0.3645097884518175,0.8931071288713787,0.13,0.05,0.91,0.75
3604618,3604618,21.6,0.04,0.04,2009-11-08,0.51,0.7,0.7,9,2017-04-06 08:49:44,7,0.0402208,1,2458000.5,0.4884861071078959,1.637953018268295,0.11,0.3,0.94,0.67
2277570,2277570,19.3,0.1,0.1,2005-12-15,0.3,0.68,0.68,47,2017-04-06 09:24:24,0,0.0164621,1,2458000.5,0.6172733941724955,1.372257093814732,0.05,0.25,0.88,0.34
3401432,3401432,20.1,0.07,0.07,2012-02-08,0.34,0.86,0.86,19,2017-04-06 09:04:31,0,0.0100337,1,2458000.5,0.3724502400385711,1.23060295876024,0.4,0.15,0.91,0.9
3711785,3711785,21.6,0.04,0.04,2012-08-15,0.07,0.66,0.66,45,2017-04-06 08:35:29,3,0.022444,1,2458000.5,0.2244749650908365,1.316760352674753,0.07,0.13,0.94,0.53
2490354,2490354,21.3,0.04,0.04,2013-08-15,0.28,0.59,0.59,32,2017-05-15 19:06:05,1,0.00409967,1,2458000.5,0.4093313683630468,1.21307869288182,0.01,0.15,0.9,0.02
3601341,3601341,21.9,0.03,0.03,2012-01-22,0.11,0.3,0.3,24,2017-05-17 06:17:44,0,0.0286286,1,2458000.5,0.1507699153045407,1.148268687340644,0.12,0.07,0.92,0.73
2230111,2230111,19.1,0.11,0.11,2004-06-22,0.39,0.87,0.87,113,2017-04-06 09:25:10,0,0.0423433,1,2458000.5,0.3691459782374203,0.8231696306005475,0.23,0.03,0.92,0.58
3256319,3256319,21.3,0.04,0.04,1997-03-22,0.32,0.6,0.6,16,2017-08-27 19:12:02,1,0.0133879,1,2458000.5,0.0938387527267695,1.103616721443335,0.3,0.05,0.92,0.73
3744785,3744785,19.3,0.1,0.1,2016-08-08,0.52,0.11,0.11,30,2017-04-06 08:28:09,1,0.0093516,1,2458000.5,0.5747896241187695,1.647586316778992,0.45,0.33,0.95,0.57
2085989,2085989,17.1,0.29,0.29,2004-03-08,0.36,0.95,0.95,289,2017-04-06 09:28:33,0,0.0480717,1,2458000.5,0.6328373731114443,0.8830625113464621,0.23,0.1,0.89,0.36
3515377,3515377,21.1,0.05,0.05,1997-07-15,0.23,0.09,0.09,49,2017-04-06 08:57:54,2,0.0104914,1,2458000.5,0.5631917932432755,2.180378367706063,0.04,0.49,0.87,0.25
3409964,3409964,20.8,0.05,0.05,2008-08-15,0.19,0.44,0.44,32,2017-04-06 09:03:32,2,0.0497576,1,2458000.5,0.2962061287988718,1.052079402640927,0.1,0.08,0.89,0.3
2363505,2363505,18.1,0.18,0.18,2010-12-22,0.5,0.86,0.86,236,2017-04-06 09:22:44,0,0.0345132,1,2455026.5,0.3367760294257492,0.7813002455679843,0.05,0.02,0.54,0.64
3448993,3448993,21.3,0.04,0.04,2004-02-22,0.31,0.92,0.92,12,2017-04-06 09:01:10,7,0.00779389,1,2458000.5,0.3673146677529465,1.172226509864115,0.35,0.13,0.91,0.85
3394543,3394543,20.9,0.05,0.05,1995-04-22,0.44,0.88,0.88,34,2017-09-26 06:50:10,0,0.0337336,1,2458000.5,0.523263108804333,1.182148764701506,0.31,0.17,0.88,0.46
3170203,3170203,20.9,0.05,0.05,2003-12-15,0.19,0.04,0.04,45,2017-04-06 09:13:24,1,0.012061,1,2458000.5,0.2670427994946132,0.8796030757776683,0.08,0.03,0.91,0.92
2002340,2002340,20.2,0.07,0.07,2007-10-22,0.34,0.12,0.12,60,2014-10-24 19:08:05,0,0.00687373,1,2453228.5,0.4498841655895494,0.8438292455376517,0.08,0.05,0.29,0.12
3714553,3714553,20.4,0.06,0.06,1996-04-08,0.26,0.73,0.73,28,2017-04-06 08:34:44,1,0.0379013,1,2458000.5,0.1905611641248768,1.166841454413402,0.28,0.09,0.93,0.57
3597095,3597095,21.2,0.04,0.04,1996-12-22,0.21,0.97,0.97,38,2017-09-01 06:19:40,0,0.0192598,1,2456815.5,0.2109974951974868,1.154886202244677,0.21,0.09,0.78,0.6
2308242,2308242,16.5,0.38,0.38,1995-06-22,0.29,0.09,0.09,75,2017-04-06 09:23:57,0,0.0436453,1,2458000.5,0.3399797159866457,0.7531844336406677,0.33,0.01,0.92,0.57
2418849,2418849,20.7,0.05,0.05,2009-06-22,0.4,0.09,0.09,39,2017-07-13 15:55:06,0,0.0357698,1,2458000.5,0.1069597171974132,1.00499713063425,0.44,0.03,0.91,0.96
3740808,3740808,20.3,0.07,0.07,1997-11-15,0.23,0.06,0.06,22,2017-04-06 08:28:58,4,0.0340857,1,2458000.5,0.6071770830011158,2.346066833065701,0.1,0.57,0.82,0.49
2374158,2374158,18.8,0.13,0.13,2014-11-08,0.64,0.56,0.56,54,2017-04-06 09:22:27,0,0.0181583,1,2458000.5,0.926733169141124,1.266388566269488,0.32,0.3,0.91,0.89
2477519,2477519,19.3,0.1,0.1,1995-09-08,0.48,0.96,0.96,51,2017-09-23 06:51:37,0,0.0287566,1,2458000.5,0.2453827326983622,1.249866955593947,0.46,0.12,0.93,0.55
3640745,3640745,18.5,0.15,0.15,2013-07-08,0.48,0.71,0.71,33,2017-06-22 06:20:18,1,0.0116339,1,2458000.5,0.6072212190986449,2.565700062260249,0.44,0.64,0.9,0.0
2153311,2153311,17.2,0.28,0.28,2001-07-22,0.61,0.7,0.7,64,2017-04-06 09:27:05,0,0.0389748,1,2458000.5,0.6458230746931094,2.500894789608668,0.38,0.64,0.9,0.04
2152680,2152680,19.4,0.1,0.1,1998-06-08,0.46,0.16,0.16,28,2017-04-06 09:27:14,0,0.00539934,1,2458000.5,0.6397832053136242,1.447801625473809,0.14,0.29,0.91,0.96
3394543,3394543,20.9,0.05,0.05,2013-04-08,0.45,0.96,0.96,34,2017-09-26 06:50:10,0,0.0337336,1,2458000.5,0.523263108804333,1.182148764701506,0.31,0.17,0.88,0.46
2089136,2089136,20.2,0.07,0.07,2004-05-08,0.09,0.05,0.05,156,2017-04-06 09:28:21,0,0.0288979,1,2458000.5,0.2528673849048111,1.356089361891685,0.02,0.15,0.87,0.42
3736502,3736502,21.4,0.04,0.04,2016-01-15,0.38,0.55,0.55,17,2017-04-06 08:29:56,6,0.021474,1,2458000.5,0.5786581605073804,2.250320061859561,0.11,0.52,0.83,0.46
2359170,2359170,20.0,0.08,0.08,2012-08-15,0.46,0.57,0.57,24,2017-04-06 09:22:53,1,0.035022,1,2458000.5,0.4655482808720745,1.544968600175054,0.16,0.26,0.94,0.56
3485260,3485260,21.7,0.03,0.03,2013-07-15,0.22,0.09,0.09,25,2017-04-06 08:58:37,0,0.0432045,1,2458000.5,0.371624736047211,1.324577058854684,0.04,0.17,0.92,0.81
2152680,2152680,19.4,0.1,0.1,2003-11-22,0.31,0.73,0.73,28,2017-04-06 09:27:14,0,0.00539934,1,2458000.5,0.6397832053136242,1.447801625473809,0.14,0.29,0.91,0.96
3743605,3743605,19.9,0.08,0.08,2000-08-22,0.66,0.34,0.34,21,2017-04-06 08:28:24,3,0.011885,1,2458000.5,0.356230241656585,1.472437091130799,0.66,0.21,0.94,0.58
2474163,2474163,20.9,0.05,0.05,2016-03-22,0.32,0.8,0.8,70,2017-04-06 09:19:09,0,0.0157001,1,2458000.5,0.0652754948548235,1.085932553907656,0.18,0.04,0.89,0.31
2088254,2088254,17.6,0.23,0.23,2001-03-15,0.55,0.28,0.28,121,2017-08-16 06:21:37,0,0.0100036,1,2458000.5,0.6296879623294294,1.182134944476101,0.02,0.2,0.91,0.93
3589298,3589298,21.1,0.05,0.05,2013-06-08,0.66,0.92,0.92,5,2017-04-06 08:51:52,8,0.0453591,1,2455894.5,0.4146157825907795,1.145901836485059,0.35,0.13,0.64,0.87
2153958,2153958,18.3,0.17,0.17,2012-07-22,0.21,0.07,0.07,106,2017-04-06 09:27:02,0,0.0317549,1,2458000.5,0.4516496408624088,1.70303006690484,0.06,0.31,0.88,0.26
2162510,2162510,17.5,0.24,0.24,2016-03-15,0.47,0.51,0.51,111,2017-04-06 09:26:29,0,0.0260357,1,2458000.5,0.3022088585728846,1.376098016513325,0.51,0.17,0.92,0.85
3025766,3025766,22.1,0.03,0.03,2002-12-22,0.69,0.92,0.92,24,2017-04-06 09:17:11,0,0.00767126,1,2458000.5,0.5194540869703551,1.2865451823245,0.03,0.2,0.91,0.98
3455100,3455100,21.3,0.04,0.04,2009-08-08,0.27,0.58,0.58,31,2017-04-06 09:00:55,1,0.00410468,1,2457800.5,0.4093554502720387,1.213050356257196,0.01,0.15,0.9,0.62
2451157,2451157,21.0,0.05,0.05,1996-11-22,0.1,0.64,0.64,56,2017-04-06 09:20:08,0,0.038564,1,2458000.5,0.2796356553881334,1.284726356246116,0.05,0.14,0.9,0.09
2333578,2333578,20.2,0.07,0.07,2010-10-22,0.23,0.35,0.35,83,2017-04-06 09:23:27,0,0.0130652,1,2458000.5,0.3768073209959183,1.573763858961513,0.15,0.24,0.86,0.49
2175706,2175706,18.4,0.16,0.16,2008-04-15,0.49,0.71,0.71,143,2017-04-06 09:25:56,0,0.028314,1,2458000.5,0.3498175834077441,1.054028686106748,0.03,0.09,0.93,0.51
3388081,3388081,21.4,0.04,0.04,2015-12-22,0.89,0.87,0.87,22,2017-04-06 09:05:46,1,0.0169751,1,2458000.5,0.7365151443669773,1.134446111373574,0.03,0.2,0.89,0.32
3608936,3608936,20.1,0.07,0.07,2001-11-22,0.23,0.32,0.32,26,2017-04-06 08:48:54,0,0.0153549,1,2458000.5,0.5722897136644658,1.964406312621457,0.1,0.43,0.94,0.71
2099942,2099942,19.7,0.09,0.09,2013-07-08,0.15,0.49,0.49,193,2014-10-09 14:48:04,0,0.000659446,1,2454441.5,0.1910795219761208,0.9222788903126814,0.04,0.03,0.47,0.6
3025767,3025767,21.7,0.03,0.03,1999-02-08,0.16,0.6,0.6,32,2017-05-05 06:17:53,1,0.0181098,1,2457800.5,0.2768393823938556,1.033858498481567,0.03,0.07,0.9,0.53
